Date,AMZN,DPZ,BTC,NFLX,Log_Price,Trend,Speed,Speed_Norm,Event
2013-05-01,248.229996,51.190983,106.25,30.415714,5.514355719618112,5.541784285971418,,0.4853339309425712,0
2013-05-02,252.550003,51.98732,98.099998,30.641428,5.531609260792897,5.544571793937587,0.0027875079661692226,0.5513255797519052,0
2013-05-03,258.049988,52.446388,112.900002,30.492857,5.553153318092119,5.548318647685365,0.003746853747777834,0.5740371955302217,0
2013-05-06,255.720001,53.205257,109.599998,30.098572,5.544083099809053,5.55160314189508,0.0032844942097147722,0.5630912651042596,0
2013-05-07,257.730011,54.151505,113.199997,29.464285,5.551912567998398,5.555664579492096,0.004061437597016493,0.5814846744798785,0
2013-05-08,258.679993,54.385727,112.800003,29.801428,5.555591749517931,5.558385922399676,0.00272134290757986,0.5497591837584693,0
2013-05-09,260.160004,54.02034,117.699997,30.915714,5.5612968417346,5.564026632106718,0.005640709707042113,0.6188724673486505,0
2013-05-10,263.630005,54.35762,115.639999,31.098572,5.574546623919811,5.57006683547041,0.00604020336369171,0.6283301067208554,0
2013-05-13,264.51001,54.573097,111.400002,32.76857,5.577879095572799,5.5733806654871545,0.003313830016744568,0.5637857629491245,0
2013-05-14,268.329987,55.275757,114.220001,33.424286,5.592217517865239,5.577935905707694,0.004555240220539325,0.5931749906002768,0
2013-05-15,266.559998,54.001606,118.209999,34.771427,5.5855993514754765,5.579762208174224,0.0018263024665303718,0.5285699368853705,0
2013-05-16,264.119995,53.364532,123.5,33.861427,5.576403526395581,5.580852122548892,0.0010899143746678774,0.5111366362687095,0
2013-05-17,269.899994,53.93602,123.209999,34.142857,5.598051497793503,5.581402555702245,0.0005504331533527917,0.4983649219890257,0
2013-05-20,267.630005,53.139683,122.889999,34.221428,5.589605448276311,5.58265597579752,0.0012534200952751817,0.515007481562638,0
2013-05-21,268.859985,53.355167,123.800003,33.869999,5.5941907422349875,5.5830058602802515,0.0003498844827314329,0.49361711943511544,0
2013-05-22,262.959991,53.036613,126.300003,32.651428,5.572001895130225,5.582496240726874,-0.0005096195533775827,0.4732691637738228,0
2013-05-23,261.799988,55.472504,133.100006,32.311428,5.567580807639282,5.5833921762606575,0.0008959355337836428,0.5065443683005336,0
2013-05-24,261.73999,55.013439,131.990005,32.677143,5.5673516064214805,5.584337231852459,0.0009450555918011361,0.5077072398178621,0
2013-05-28,267.290009,55.894104,132.25,30.598572,5.58833424496783,5.582911450046638,-0.0014257818058203142,0.4515798777343443,0
2013-05-29,265.529999,55.538086,128.800003,30.762857,5.581727824882843,5.5827550646186275,-0.00015638542801088562,0.481631651928684,0
2013-05-30,266.829987,56.015888,128.820007,31.808571,5.586611702778092,5.5824061246284495,-0.0003489399901779322,0.47707310242949613,0
2013-05-31,269.200012,55.528717,129.300003,32.32143,5.595454642347095,5.587092139969937,0.004686015341487604,0.596270969503066,0
2013-06-03,266.880005,55.95031,121.400002,31.709999,5.586799137905394,5.5935487732332785,0.006456633263341338,0.6381886958351856,0
2013-06-04,265.700012,56.381283,121.900002,32.187141,5.582367897929485,5.5979686975455545,0.004419924312276002,0.5899715127968748,0
2013-06-05,267.170013,54.666786,118.970001,31.922857,5.587885208568185,5.599446324574688,0.0014776270291338989,0.5203153714124221,0
2013-06-06,267.829987,55.697353,111.0,31.105715,5.590352402343043,5.602892862237821,0.0034465376631329647,0.5669274925875915,0
2013-06-07,276.869995,56.70919,107.889999,31.459999,5.623548063886578,5.605300123155632,0.0024072609178107385,0.5423235858632408,0
2013-06-10,281.070007,56.887188,109.0,31.561428,5.638603773536034,5.608243965719415,0.0029438425637833276,0.5550266554036016,0
2013-06-11,274.779999,56.025265,108.779999,30.637142,5.615970773856527,5.613176378658842,0.004932412939426811,0.6021042026087685,0
2013-06-12,271.670013,55.865456,103.949997,29.662857,5.604588142288301,5.617342615399782,0.004166236740939411,0.5839656963765744,0
2013-06-13,275.790009,56.420074,100.0,30.77,5.619639739177298,5.619451435228265,0.0021088198284830995,0.5352582716843363,0
